"StartDate"	"EndDate"	"Status"	"IPAddress"	"Progress"	"Duration..in.seconds."	"Finished"	"RecordedDate"	"ResponseId"	"RecipientLastName"	"RecipientFirstName"	"RecipientEmail"	"ExternalReference"	"LocationLatitude"	"LocationLongitude"	"DistributionChannel"	"UserLanguage"	"Agreement"	"Age"	"Gender"	"Q13_3_TEXT"	"danger.for.participant"	"FAM1_MAC"	"LOY1_MAC"	"REC1_MAC"	"HER1_MAC"	"DEF1_MAC"	"FAI1_MAC"	"PRO1_MAC"	"FAM2_MAC"	"LOY2_MAC"	"REC2_MAC"	"HER2_MAC"	"move.to.middle"	"DEF2_MAC"	"FAI2_MAC"	"PRO2_MAC"	"FAM3_MAC"	"LOY3_MAC"	"REC3_MAC"	"HER3_MAC"	"DEF3_MAC"	"FAI3_MAC"	"PRO3_MAC"	"MAC.fam"	"MAC.gro"	"MAC.rec"	"MAC.her"	"MAC.def"	"MAC.fai"	"MAC.pro"	"ATTENTION_CHECK"	"INT_DIR_CONTACT"	"INT_QUARANTINE"	"INT_STAY_HOME"	"INT_WASH_HANDS"	"INT_CANCEL_VAC"	"INT_NEIGHBOR_SHOP"	"INT_NOT_HOARD"	"INT_NEIGHBOR_CHILD"	"INT_SUPPORT_COMP"	"COND"	"CONDlabel"	"donation"	"opp"	"is.new"	"duration"	"rid"	"RISN"	"V"	"test"	"test2"	"gc"	"term"	"Country"	"Precaution"	"Prosociality"	"CountC"
"2020-04-15 18:06:07"	"2020-04-15 18:10:21"	"IP Address"	"173.120.176.71"	100	254	"True"	"2020-04-15 18:10:22"	"R_1lrZFp183XRPVTr"	NA	NA	NA	NA	39.2151031494141	-76.7539978027344	"anonymous"	"EN"	"I agree to participate"	74	"Woman"	NA	82	82	89	84	36	37	43	6	86	84	44	43	50	66	14	17	100	72	72	30	90	1	1	89.3333333333333	81.6666666666667	66.6666666666667	36.3333333333333	64.3333333333333	19.3333333333333	8	70	100	75	99	99	72	72	97	29	72	2	"Prudence"	1	"Qual3512-0202covidmoral"	"True"	254	"5e9730b0-7ed7-7f62-1959-3d2766c2d9c8"	7411563	FALSE	NA	NA	1	NA	"USA"	0.294895380597356	-0.316888868053514	0.5
"2020-04-15 17:57:03"	"2020-04-15 18:10:32"	"IP Address"	"73.61.202.20"	100	809	"True"	"2020-04-15 18:10:33"	"R_qIyF6YBm4IozPQB"	NA	NA	NA	NA	42.5180969238281	-70.8990020751953	"anonymous"	"EN"	"I agree to participate"	68	"Man"	NA	80	100	80	100	80	70	60	50	90	75	95	75	50	70	50	80	95	90	95	89	70	65	25	95	81.6666666666667	96.6666666666667	81.3333333333333	70	58.3333333333333	51.6666666666667	100	90	100	90	70	78	20	100	60	5	6	"Reciprocity"	80	"Qual3512-0202covidmoral"	"True"	809	"5e972e9c-34f5-0907-49e1-6a528270deae"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.0525300273806683	-1.29966981173059	0.5
"2020-04-15 18:00:08"	"2020-04-15 18:10:46"	"IP Address"	"98.192.232.56"	100	638	"True"	"2020-04-15 18:10:47"	"R_2ZQDVeetvnCayM2"	NA	NA	NA	NA	38.6396942138672	-75.6046981811523	"anonymous"	"EN"	"I agree to participate"	59	"Man"	NA	91	85	75	100	51	100	95	98	100	100	100	99	50	100	99	100	100	99	99	75	100	75	100	95	91.3333333333333	99.6666666666667	75	100	89.6666666666667	99.3333333333333	100	100	100	100	100	100	74	100	100	91	1	"Control"	75	"Qual3512-0202covidmoral"	"True"	638	"5e972f42-979a-a9bf-be55-aac1fa0dd5e7"	7411563	FALSE	NA	NA	1	NA	"USA"	0.864485948233147	0.615984259028608	0.5
"2020-04-15 18:01:58"	"2020-04-15 18:10:47"	"IP Address"	"99.100.46.209"	100	529	"True"	"2020-04-15 18:10:47"	"R_1Ky8pT7CZEH5BwQ"	NA	NA	NA	NA	38.7987060546875	-90.5034027099609	"anonymous"	"EN"	"I agree to participate"	26	"Woman"	NA	70	70	60	40	30	60	70	80	70	60	60	80	50	70	60	75	80	70	80	75	70	70	50	73.3333333333333	63.3333333333333	60	61.6666666666667	66.6666666666667	66.6666666666667	68.3333333333333	90	100	100	90	100	80	75	80	80	85	8	"Deference"	100	"Qual3512-0202covidmoral"	"True"	529	"5e972fd7-67f5-5bb2-a177-a1c54e92a7df"	7411563	FALSE	NA	NA	1	NA	"USA"	0.584189961523332	0.211000720374392	0.5
"2020-04-15 18:04:30"	"2020-04-15 18:11:05"	"IP Address"	"134.228.222.180"	100	395	"True"	"2020-04-15 18:11:05"	"R_Y6zGeY2hv1ILUlj"	NA	NA	NA	NA	41.7030029296875	-83.5709991455078	"anonymous"	"EN"	"I agree to participate"	64	"Man"	NA	36	91	81	59	82	12	42	75	87	65	57	78	50	19	81	86	84	76	82	83	28	81	82	87.3333333333333	74	66	81	19.6666666666667	68	81	61	81	90	75	83	84	90	93	92	95	4	"Family"	10	"Qual3512-0202covidmoral"	"True"	395	"5e973049-622d-8efb-b5c5-44f181182a0a"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.377905231999079	0.756576756290384	0.5
"2020-04-15 18:06:30"	"2020-04-15 18:11:16"	"IP Address"	"99.155.98.147"	100	285	"True"	"2020-04-15 18:11:17"	"R_zeexv7C51hOQW5P"	NA	NA	NA	NA	42.4933013916016	-83.1350021362305	"anonymous"	"EN"	"I agree to participate"	58	"Woman"	NA	53	100	60	100	49	53	82	83	85	88	80	49	50	88	70	89	76	56	69	52	84	86	85	87	68	83	50	75	79.3333333333333	85.6666666666667	81	61	100	71	96	48	100	100	81	83	9	"Fainess"	51	"Qual3512-0202covidmoral"	"True"	285	"5e9730e4-a22c-513c-4e0f-0fbdb2a405dd"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.924251127711774	0.871615855389434	0.5
"2020-04-15 18:06:28"	"2020-04-15 18:11:52"	"IP Address"	"198.40.228.43"	100	324	"True"	"2020-04-15 18:11:52"	"R_RrEXpKLIVGN0Fjz"	NA	NA	NA	NA	41.5516052246094	-90.5017013549805	"anonymous"	"EN"	"I agree to participate"	46	"Woman"	NA	51	100	72	76	82	91	22	100	82	83	80	87	50	100	78	100	100	76	100	72	85	54	100	94	77	85.3333333333333	80.3333333333333	92	51.3333333333333	100	100	99	100	90	100	100	67	100	100	100	1	"Control"	50	"Qual3512-0202covidmoral"	"True"	324	"5e9730c5-bb73-a577-e8c7-4131e414c750"	7411563	FALSE	NA	NA	1	NA	"USA"	0.73880033373116	0.562149785512575	0.5
"2020-04-15 18:05:16"	"2020-04-15 18:11:58"	"IP Address"	"173.169.157.159"	100	402	"True"	"2020-04-15 18:11:58"	"R_2rr96sdrxx81wUE"	NA	NA	NA	NA	28.1950988769531	-81.606201171875	"anonymous"	"EN"	"I agree to participate"	37	"Woman"	NA	91	86	50	85	2	50	82	100	100	80	54	78	50	68	50	100	100	70	80	71	75	42	100	95.3333333333333	66.6666666666667	73	50.3333333333333	64.3333333333333	58	100	85	100	100	100	100	100	100	100	0	89	5	"Group"	0	"Qual3512-0202covidmoral"	"True"	402	"5e973083-a83b-77df-e6d1-c74794a6be75"	7411563	FALSE	NA	NA	1	NA	"USA"	0.849099425137101	0.113726984451749	0.5
"2020-04-15 18:07:52"	"2020-04-15 18:12:05"	"IP Address"	"72.228.52.30"	100	252	"True"	"2020-04-15 18:12:05"	"R_3hfJjQ23t7iVoUn"	NA	NA	NA	NA	42.4617004394531	-75.0533981323242	"anonymous"	"EN"	"I agree to participate"	63	"Man"	NA	82	82	73	84	79	66	81	85	79	76	93	91	50	74	79	84	86	78	83	83	76	81	78	82.3333333333333	75.6666666666667	86.6666666666667	84.3333333333333	72	80.3333333333333	82.3333333333333	92	95	93	92	90	100	93	94	89	93	3	"General"	100	"Qual3512-0202covidmoral"	"True"	252	"5e97311a-4a05-5f3f-1dfd-ca166c4bc494"	7411563	FALSE	NA	NA	1	NA	"USA"	0.41211717213372	0.776071678408727	0.5
"2020-04-15 18:03:15"	"2020-04-15 18:13:25"	"IP Address"	"172.58.142.236"	100	609	"True"	"2020-04-15 18:13:26"	"R_3J8cn1m7Majnjfd"	NA	NA	NA	NA	41.818603515625	-87.6927032470703	"anonymous"	"EN"	"I agree to participate"	66	"Man"	NA	97	82	87	85	78	80	27	96	83	80	77	86	50	65	64	78	80	75	82	82	79	21	82	81.6666666666667	80.6666666666667	81.3333333333333	82	74.6666666666667	37.3333333333333	85.3333333333333	100	97	100	100	98	99	100	98	99	56	1	"Control"	50	"Qual3512-0202covidmoral"	"True"	609	"5e973032-2924-ede9-21c8-41fc3186e635"	7411563	FALSE	NA	NA	1	NA	"USA"	0.692291493235793	0.823712961342008	0.5
"2020-04-15 18:06:28"	"2020-04-15 18:14:17"	"IP Address"	"5.252.177.49"	100	469	"True"	"2020-04-15 18:14:18"	"R_2DYMnsmYMvp2c4B"	NA	NA	NA	NA	44.0581970214844	-121.315299987793	"anonymous"	"EN"	"I agree to participate"	45	"Man"	NA	92	93	93	88	100	25	90	25	100	100	100	100	50	25	73	25	100	100	100	79	98	24	25	97.6666666666667	97.6666666666667	96	93	49.3333333333333	62.3333333333333	25	100	100	100	100	100	100	25	50	25	50	6	"Reciprocity"	30	"Qual3512-0202covidmoral"	"True"	469	"5e9730f4-d8df-e3b5-ae51-e389350ebd36"	7411563	FALSE	NA	NA	1	NA	"USA"	0.828234451418763	-1.60219494644545	0.5
"2020-04-15 18:06:21"	"2020-04-15 18:14:33"	"IP Address"	"107.77.253.59"	100	491	"True"	"2020-04-15 18:14:33"	"R_2VxrbxvsKOLlAKk"	NA	NA	NA	NA	28.6343994140625	-81.6221008300781	"anonymous"	"EN"	"I agree to participate"	42	"Woman"	NA	50	81	50	65	75	10	50	55	80	70	80	50	50	50	44	79	85	65	99	49	50	49	50	82	61.6666666666667	81.3333333333333	58	36.6666666666667	47.6666666666667	61.3333333333333	100	80	100	85	90	100	100	100	100	85	9	"Fainess"	40	"Qual3512-0202covidmoral"	"True"	491	"5e9730dc-1404-4f2d-596f-6dc18c7e0e48"	7411563	FALSE	NA	NA	1	NA	"USA"	0.0257401856491844	1.06472621733982	0.5
"2020-04-15 18:06:32"	"2020-04-15 18:15:17"	"IP Address"	"173.244.200.125"	100	524	"True"	"2020-04-15 18:15:17"	"R_AjPAZhDx4N9bN4t"	NA	NA	NA	NA	40.7308044433594	-73.9974975585938	"anonymous"	"EN"	"I agree to participate"	40	"Man"	NA	52	100	83	86	81	96	67	52	94	92	94	95	50	26	67	35	92	95	93	95	88	92	42	95.3333333333333	90	91	90.3333333333333	70	75.3333333333333	43	100	94	93	100	100	99	93	98	96	94	1	"Control"	40	"Qual3512-0202covidmoral"	"True"	524	"5e9730d8-33e7-008b-9cf1-edd4550c4433"	7411563	FALSE	NA	NA	1	NA	"USA"	0.592324007634518	0.908906494097582	0.5
"2020-04-15 18:10:35"	"2020-04-15 18:15:43"	"IP Address"	"73.161.10.69"	100	307	"True"	"2020-04-15 18:15:43"	"R_28NgAr5NDFieKCV"	NA	NA	NA	NA	43.2908935546875	-86.2746963500977	"anonymous"	"EN"	"I agree to participate"	73	"Woman"	NA	97	100	100	100	100	100	100	100	100	100	100	100	50	100	100	97	98	100	100	100	100	100	100	99.3333333333333	100	100	100	100	100	99	100	97	100	93	100	100	58	100	100	100	2	"Prudence"	50	"Qual3512-0202covidmoral"	"True"	307	"5e9731d5-7883-2f91-c1f4-352cad7c882b"	7411563	FALSE	NA	NA	1	NA	"USA"	0.730355527436704	0.411482304179327	0.5
"2020-04-15 17:38:08"	"2020-04-15 18:16:56"	"IP Address"	"50.27.8.176"	100	2327	"True"	"2020-04-15 18:16:56"	"R_3hnGKw8lj5An5KW"	NA	NA	NA	NA	33.5496978759766	-101.918701171875	"anonymous"	"EN"	"I agree to participate"	39	"Woman"	NA	7	100	100	100	25	100	100	100	100	100	100	100	50	25	100	100	100	100	50	100	100	100	100	100	100	83.3333333333333	75	75	100	100	100	54	100	25	100	100	100	51	80	100	3	"General"	4	"Qual3512-0202covidmoral"	"True"	2327	"5e972a00-e2aa-ecf7-d1d1-5e784efd10a6"	7411563	FALSE	NA	NA	1	NA	"USA"	-1.25404772560134	0.708218579840279	0.5
"2020-04-15 18:03:10"	"2020-04-15 18:17:03"	"IP Address"	"73.44.189.251"	100	832	"True"	"2020-04-15 18:17:04"	"R_1nT8rAlULLycscK"	NA	NA	NA	NA	41.5635986328125	-88.2156982421875	"anonymous"	"EN"	"I agree to participate"	49	"Woman"	NA	50	40	36	53	24	30	25	22	40	44	71	47	50	26	23	68	44	33	77	46	52	56	64	41.3333333333333	37.6666666666667	67	39	36	34.6666666666667	51.3333333333333	71	90	89	100	43	64	65	86	57	95	9	"Fainess"	50	"Qual3512-0202covidmoral"	"True"	832	"5e972ffb-5066-4683-2419-2229208e2d06"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.452294658138568	-0.274592124588781	0.5
"2020-04-15 18:12:10"	"2020-04-15 18:17:20"	"IP Address"	"68.91.150.192"	100	310	"True"	"2020-04-15 18:17:21"	"R_2tlk4rFTN2OgDOc"	NA	NA	NA	NA	32.8706970214844	-79.8029022216797	"anonymous"	"EN"	"I agree to participate"	59	"Man"	NA	59	74	41	70	36	42	26	83	71	58	71	44	50	36	66	86	63	58	61	37	44	89	73	69.3333333333333	52.3333333333333	67.3333333333333	39	40.6666666666667	60.3333333333333	80.6666666666667	34	81	93	70	81	84	91	94	84	75	7	"Heroism"	100	"Qual3512-0202covidmoral"	"True"	310	"5e973235-4b51-5276-d88b-bc2b113849ff"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.439944214605545	0.589611173321119	0.5
"2020-04-15 18:11:09"	"2020-04-15 18:19:02"	"IP Address"	"74.101.16.122"	100	473	"True"	"2020-04-15 18:19:03"	"R_2tb9b39waywE0tF"	NA	NA	NA	NA	40.7429046630859	-73.9392013549805	"anonymous"	"EN"	"I agree to participate"	52	"Woman"	NA	100	100	52	100	100	79	92	0	100	100	100	100	50	0	22	68	100	17	100	100	100	14	13	100	56.3333333333333	100	100	59.6666666666667	42.6666666666667	27	100	100	100	100	100	100	100	39	100	100	10	"Property"	30	"Qual3512-0202covidmoral"	"True"	473	"5e9731d8-b607-9de3-1d44-1df353032090"	7411563	FALSE	NA	NA	1	NA	"USA"	0.794282741354838	0.58999526418303	0.5
"2020-04-15 18:12:29"	"2020-04-15 18:19:17"	"IP Address"	"71.168.145.6"	100	408	"True"	"2020-04-15 18:19:18"	"R_3dLCJr1wst7H3nW"	NA	NA	NA	NA	39.7077026367188	-75.113899230957	"anonymous"	"EN"	"I agree to participate"	45	"Woman"	NA	90	91	92	85	88	55	100	97	91	89	84	100	50	70	90	91	96	94	97	97	58	99	95	92.6666666666667	91.6666666666667	88.6666666666667	95	61	96.3333333333333	94.3333333333333	80	100	100	90	100	83	100	100	90	90	10	"Property"	19	"Qual3512-0202covidmoral"	"True"	408	"5e973235-9de3-6833-dbdb-e8da41e87d5f"	7411563	FALSE	NA	NA	1	NA	"USA"	0.60448054668201	0.940106990310488	0.5
"2020-04-15 18:14:07"	"2020-04-15 18:19:43"	"IP Address"	"104.173.211.230"	100	336	"True"	"2020-04-15 18:19:44"	"R_1JUubbNCFhU3kuI"	NA	NA	NA	NA	34.0290069580078	-118.400497436523	"anonymous"	"EN"	"I agree to participate"	36	"Woman"	NA	60	78	15	56	85	37	95	27	78	39	16	87	50	72	66	71	55	65	75	83	43	69	40	70.3333333333333	39.6666666666667	49	85	50.6666666666667	76.6666666666667	46	71	74	100	73	93	76	81	85	96	82	8	"Deference"	10	"Qual3512-0202covidmoral"	"True"	336	"5e973282-7a92-1f0f-983d-180afade9e77"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.401476678727551	0.55058205422821	0.5
"2020-04-15 18:15:42"	"2020-04-15 18:20:27"	"IP Address"	"24.194.122.84"	100	285	"True"	"2020-04-15 18:20:28"	"R_UzSd7bfL8eDaD85"	NA	NA	NA	NA	43.0641937255859	-74.3339996337891	"anonymous"	"EN"	"I agree to participate"	41	"Man"	NA	100	97	81	87	84	54	79	56	72	61	61	89	50	28	34	71	78	26	60	81	51	74	42	82.3333333333333	56	69.3333333333333	84.6666666666667	44.3333333333333	62.3333333333333	56.3333333333333	93	97	94	88	86	92	10	89	35	81	6	"Reciprocity"	100	"Qual3512-0202covidmoral"	"True"	285	"5e9732e5-8673-89b7-b682-716eb9621c16"	7411563	FALSE	NA	NA	1	NA	"USA"	0.394158272125357	-1.2929185680542	0.5
"2020-04-15 18:17:34"	"2020-04-15 18:22:54"	"IP Address"	"74.134.247.153"	100	320	"True"	"2020-04-15 18:22:54"	"R_2V2q4LZX1PbgylO"	NA	NA	NA	NA	38.2689971923828	-85.4934005737305	"anonymous"	"EN"	"I agree to participate"	68	"Man"	NA	92	80	52	67	52	26	38	6	62	43	58	53	50	35	40	36	67	52	52	53	31	62	70	69.6666666666667	49	59	52.6666666666667	30.6666666666667	46.6666666666667	37.3333333333333	100	98	100	75	84	100	77	2	3	4	4	"Family"	0	"Qual3512-0202covidmoral"	"True"	320	"5e97335d-74ce-503b-2456-4cefd59370ab"	7411563	FALSE	NA	NA	1	NA	"USA"	0.159734621134626	-1.63365794524897	0.5
"2020-04-15 18:16:47"	"2020-04-15 18:23:39"	"IP Address"	"172.58.141.43"	100	412	"True"	"2020-04-15 18:23:40"	"R_21FjAGVnCib2ONg"	NA	NA	NA	NA	39.7931976318359	-86.2132034301758	"anonymous"	"EN"	"I agree to participate"	52	"Woman"	NA	64	81	85	53	92	75	100	100	100	100	73	89	50	81	100	100	95	92	94	92	86	100	100	92	92.3333333333333	73.3333333333333	91	80.6666666666667	100	100	100	98	100	100	100	100	100	100	100	100	5	"Group"	100	"Qual3512-0202covidmoral"	"True"	412	"5e973329-5b6d-9c22-24a9-cea33711c531"	7411563	FALSE	NA	NA	1	NA	"USA"	0.798247765330563	1.1212792516151	0.5
"2020-04-15 18:20:13"	"2020-04-15 18:24:21"	"IP Address"	"99.152.34.38"	100	247	"True"	"2020-04-15 18:24:22"	"R_2TyLlBdZXVwznQG"	NA	NA	NA	NA	42.4622039794922	-83.3993988037109	"anonymous"	"EN"	"I agree to participate"	42	"Woman"	NA	83	62	70	49	63	47	51	80	80	80	46	83	50	44	84	71	85	86	87	87	100	44	47	75.6666666666667	78.6666666666667	60.6666666666667	77.6666666666667	63.6666666666667	59.6666666666667	66	91	83	100	100	29	100	52	88	52	50	8	"Deference"	100	"Qual3512-0202covidmoral"	"True"	247	"5e973402-b8ae-1c03-9577-44b2907db9c1"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.429884692980884	-0.741030205382158	0.5
"2020-04-15 18:19:12"	"2020-04-15 18:25:24"	"IP Address"	"73.3.120.220"	100	372	"True"	"2020-04-15 18:25:25"	"R_1EYctTow4s6TD3k"	NA	NA	NA	NA	41.2626953125	-111.983703613281	"anonymous"	"EN"	"I agree to participate"	38	"Man"	NA	60	80	80	80	80	0	80	0	80	80	80	80	50	0	100	80	80	80	80	80	0	0	50	80	80	80	80	0	60	43.3333333333333	30	70	90	20	100	35	90	100	100	80	5	"Group"	0	"Qual3512-0202covidmoral"	"True"	372	"5e9733c5-bd9d-8af4-4f6c-287b9ca7c4f1"	7411563	FALSE	NA	NA	1	NA	"USA"	-1.45939604159716	0.850472953415443	0.5
"2020-04-15 18:17:53"	"2020-04-15 18:26:18"	"IP Address"	"47.148.255.114"	100	504	"True"	"2020-04-15 18:26:18"	"R_2rUdI91JQIH8XIq"	NA	NA	NA	NA	33.8058929443359	-117.346603393555	"anonymous"	"EN"	"I agree to participate"	69	"Woman"	NA	97	88	86	84	40	94	81	84	83	51	88	90	50	82	73	85	85	51	58	60	90	83	96	85.3333333333333	62.6666666666667	76.6666666666667	63.3333333333333	88.6666666666667	79	88.3333333333333	93	100	100	100	100	98	77	100	25	100	10	"Property"	75	"Qual3512-0202covidmoral"	"True"	504	"5e973357-e0e0-9c2f-ae66-c1ace6380568"	7411563	FALSE	NA	NA	1	NA	"USA"	0.865821399059242	0.0167744091529615	0.5
"2020-04-15 17:55:25"	"2020-04-15 18:26:47"	"IP Address"	"76.120.7.166"	100	1882	"True"	"2020-04-15 18:26:47"	"R_2PcJNl3Qmw0ZJdo"	NA	NA	NA	NA	39.9635925292969	-104.907203674316	"anonymous"	"EN"	"I agree to participate"	55	"Woman"	NA	50	100	100	78	100	69	70	100	100	100	73	100	50	99	100	100	100	100	85	100	100	83	84	100	100	78.6666666666667	100	89.3333333333333	84.3333333333333	94.6666666666667	50	100	100	100	100	100	100	100	100	100	7	"Heroism"	100	"Qual3512-0202covidmoral"	"True"	1882	"5e972e4b-e63c-5839-802d-f2069003a676"	7411563	FALSE	NA	NA	1	NA	"USA"	0.849983299870448	1.11531902271542	0.5
"2020-04-15 18:20:46"	"2020-04-15 18:26:54"	"IP Address"	"65.189.82.69"	100	367	"True"	"2020-04-15 18:26:54"	"R_3MGa33VR9uUBxHP"	NA	NA	NA	NA	39.1390075683594	-84.4296035766602	"anonymous"	"EN"	"I agree to participate"	58	"Man"	NA	72	100	90	100	80	86	100	100	70	76	100	61	50	71	100	67	82	83	59	61	74	100	65	84	83	86.3333333333333	67.3333333333333	77	100	77.3333333333333	100	93	100	100	90	87	100	57	85	98	9	"Fainess"	10	"Qual3512-0202covidmoral"	"True"	367	"5e97340e-44b6-05ce-0063-b953d00c5bfd"	7411563	FALSE	NA	NA	1	NA	"USA"	0.421604820357088	0.558026869410138	0.5
"2020-04-15 18:08:01"	"2020-04-15 18:26:56"	"IP Address"	"50.50.235.147"	100	1134	"True"	"2020-04-15 18:26:56"	"R_2xDiQ5WDe3sW8TZ"	NA	NA	NA	NA	44.9656066894531	-89.7065963745117	"anonymous"	"EN"	"I agree to participate"	62	"Woman"	NA	99	100	97	100	48	47	49	1	98	79	97	1	50	11	4	1	60	92	91	18	74	6	1	86	89.3333333333333	96	22.3333333333333	44	19.6666666666667	1	99	100	100	100	100	53	100	100	100	78	4	"Family"	100	"Qual3512-0202covidmoral"	"True"	1134	"5e973108-be7f-9721-2a6d-6112232ada60"	7411563	FALSE	NA	NA	1	NA	"USA"	0.495629744063189	0.899657612451227	0.5
"2020-04-15 18:18:52"	"2020-04-15 18:27:27"	"IP Address"	"69.180.209.26"	100	514	"True"	"2020-04-15 18:27:27"	"R_2CqPHkVKeCV5JaF"	NA	NA	NA	NA	36.1578979492188	-86.8608016967773	"anonymous"	"EN"	"I agree to participate"	64	"Woman"	NA	80	80	60	35	70	85	50	100	20	20	50	90	50	100	90	100	50	20	75	75	100	0	80	50	33.3333333333333	53.3333333333333	78.3333333333333	95	46.6666666666667	93.3333333333333	100	100	100	50	100	100	100	100	10	75	5	"Group"	50	"Qual3512-0202covidmoral"	"True"	514	"5e9733c1-093d-9e5b-c214-befe2e50654a"	7411563	FALSE	NA	NA	1	NA	"USA"	0.25160996454082	0.165925128566614	0.5
"2020-04-15 18:15:28"	"2020-04-15 18:27:29"	"IP Address"	"174.231.133.210"	100	720	"True"	"2020-04-15 18:27:29"	"R_1mEEShNW4VACz4u"	NA	NA	NA	NA	38.2651977539062	-85.6230010986328	"anonymous"	"EN"	"I agree to participate"	39	"Man"	NA	52	50	57	64	56	73	62	58	64	65	58	62	50	70	56	69	60	73	58	56	69	65	62	58	65	60	58	70.6666666666667	61	63	81	77	46	56	72	64	70	63	36	43	1	"Control"	50	"Qual3512-0202covidmoral"	"True"	720	"5e9732ee-a092-f652-e7f8-3864b10fb7a7"	7411563	FALSE	NA	NA	1	NA	"USA"	-1.62089863972317	-0.799093756859022	0.5
"2020-04-15 18:23:35"	"2020-04-15 18:29:42"	"IP Address"	"184.221.84.28"	100	367	"True"	"2020-04-15 18:29:42"	"R_2y2UACOlnnz8tnr"	NA	NA	NA	NA	39.3733062744141	-76.727897644043	"anonymous"	"EN"	"I agree to participate"	59	"Woman"	NA	90	100	100	24	40	5	100	100	100	100	20	100	50	10	50	100	100	50	100	100	10	100	100	100	83.3333333333333	48	80	8.33333333333333	83.3333333333333	100	10	100	100	100	100	100	80	100	11	100	2	"Prudence"	50	"Qual3512-0202covidmoral"	"True"	367	"5e973501-4c67-0ad5-bf14-977f8f14ef71"	7411563	FALSE	NA	NA	1	NA	"USA"	0.878627889262324	-0.0592803506280609	0.5
"2020-04-15 18:22:01"	"2020-04-15 18:29:48"	"IP Address"	"73.156.246.190"	100	466	"True"	"2020-04-15 18:29:48"	"R_33DUWEm1X3zGJBU"	NA	NA	NA	NA	26.5366973876953	-81.9446029663086	"anonymous"	"EN"	"I agree to participate"	69	"Woman"	NA	75	81	70	21	83	51	38	83	77	53	19	81	50	20	15	92	60	61	76	98	54	95	90	72.6666666666667	61.3333333333333	38.6666666666667	87.3333333333333	41.6666666666667	49.3333333333333	88.3333333333333	96	100	95	89	100	100	24	100	1	52	3	"General"	100	"Qual3512-0202covidmoral"	"True"	466	"5e973466-413d-2cb5-ca32-2348e8142bb2"	7411563	FALSE	NA	NA	1	NA	"USA"	0.684684028428515	-1.40004719897397	0.5
"2020-04-15 18:22:04"	"2020-04-15 18:30:03"	"IP Address"	"107.200.7.194"	100	479	"True"	"2020-04-15 18:30:04"	"R_27keKgTk99mUxwa"	NA	NA	NA	NA	34.8307952880859	-82.350700378418	"anonymous"	"EN"	"I agree to participate"	50	"Woman"	NA	1	100	100	77	75	50	100	100	100	100	87	100	50	53	100	68	100	100	100	100	62	100	98	100	100	88	91.6666666666667	55	100	88.6666666666667	91	51	100	78	100	100	45	98	49	100	1	"Control"	1	"Qual3512-0202covidmoral"	"True"	479	"5e973463-2e0f-0d73-fba3-6a7fdbbd2df5"	7411563	FALSE	NA	NA	1	NA	"USA"	-0.617852327217373	-0.155120782044522	0.5
"2020-04-15 18:21:57"	"2020-04-15 18:30:06"	"IP Address"	"172.58.99.219"	100	489	"True"	"2020-04-15 18:30:07"	"R_T6ma49EzzhDJhct"	NA	NA	NA	NA	29.6918029785156	-95.6526031494141	"anonymous"	"EN"	"I agree to participate"	47	"Woman"	NA	60	70	71	48	73	52	42	47	90	87	76	94	50	22	36	2	79	75	77	48	77	74	64	79.6666666666667	77.6666666666667	67	71.6666666666667	50.3333333333333	50.6666666666667	37.6666666666667	33	100	100	100	100	37	100	100	11	27	4	"Family"	6	"Qual3512-0202covidmoral"	"True"	489	"5e973454-c432-64c7-18b1-7f5b3e4a911e"	7411563	FALSE	NA	NA	1	NA	"USA"	0.337339376944746	-0.268796593930478	0.5
"2020-04-15 18:23:58"	"2020-04-15 18:30:23"	"IP Address"	"174.193.21.29"	100	385	"True"	"2020-04-15 18:30:24"	"R_3R3KJVxAgrW43E8"	NA	NA	NA	NA	36.1168060302734	-80.0837020874023	"anonymous"	"EN"	"I agree to participate"	48	"Woman"	NA	51	92	90	93	93	67	70	6	87	90	93	85	50	51	19	16	75	84	90	81	70	20	50	84.6666666666667	88	92	86.3333333333333	62.6666666666667	36.3333333333333	24	50	94	100	100	93	100	100	100	100	93	6	"Reciprocity"	30	"Qual3512-0202covidmoral"	"True"	385	"5e973515-6507-c9e7-d41f-442015f60313"	7411563	FALSE	NA	NA	1	NA	"USA"	0.605806359892764	1.06812161841842	0.5
